gene,"mRNA (scaled to molecules/cell), V1","mRNA (scaled to molecules/cell), V2","mRNA (scaled to molecules/cell), V3","mRNA (scaled to molecules/cell), V4","mRNA (scaled to molecules/cell), V5","mRNA (scaled to molecules/cell), V6","protein (scaled to molecules/cell), V1","protein (scaled to molecules/cell), V2","protein (scaled to molecules/cell), V3","protein (scaled to molecules/cell), V4","protein (scaled to molecules/cell), V5","protein (scaled to molecules/cell), V6","protein SEM (scaled to molecules/cell), V1","protein SEM (scaled to molecules/cell), V2","protein SEM (scaled to molecules/cell), V3","protein SEM (scaled to molecules/cell), V4","protein SEM (scaled to molecules/cell), V5","protein SEM (scaled to molecules/cell), V6","mRNA (mean-normalized), V1","mRNA (mean-normalized), V2","mRNA (mean-normalized), V3","mRNA (mean-normalized), V4","mRNA (mean-normalized), V5","mRNA (mean-normalized), V6","protein (mean-normalized), V1","protein (mean-normalized), V2","protein (mean-normalized), V3","protein (mean-normalized), V4","protein (mean-normalized), V5","protein (mean-normalized), V6","protein SEM (mean-normalized), V1","protein SEM (mean-normalized), V2","protein SEM (mean-normalized), V3","protein SEM (mean-normalized), V4","protein SEM (mean-normalized), V5","protein SEM (mean-normalized), V6","protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6",beta MAP (proteins/(mRNA*hour)),delta MAP (1/hour),half life MAP (hours),beta HDI68 lower bound (proteins/(mRNA*hour)),beta HDI68 upper bound (proteins/(mRNA*hour)),delta HDI68 lower bound (1/hour),delta HDI68 upper bound (1/hour),filter1_model_fits_BH_FDR=0.25,filter2_confidence_intervals<4fold,filter_passed_both
Vdac2,439.5256608146372,366.8757584292668,366.3101893087673,303.2709850315562,290.4304964534394,302.27188924379124,5183193.621265049,11881827.110955535,13207325.332572564,12725921.821731092,11905624.055343386,11018746.644819412,609523.2529892351,400366.49300509726,520726.2677420196,117097.51802752445,580868.9529496714,177795.28359314462,1.274797270391463,1.064083982153817,1.06244360928072,0.8796051251947361,0.8423626584874749,0.8767073544917884,0.47175238118989254,1.0814336955276287,1.202074942604597,1.1582596292771332,1.0835995928489162,1.0028797585518336,0.0554762308721357,0.03643966639581238,0.047394304497439775,0.010657721281002133,0.052868237564778875,0.016182175416963675,0.4776745953478849,1.0828396624917085,1.2019879935495204,1.150412064691498,1.0561232405442136,1.0309624433751747,5243137.717177552,11885659.257074885,13193476.57579371,12627359.598823184,11592409.666359425,11316235.203836113,2277.204796722702,0.06053392330412965,11.450557682796987,2070.1438674932,2559.8498198791767,0.055238434884925185,0.07509212304974751,True,True,True
Vdac3,124.93955745944662,67.3027253394379,46.25760069769416,28.065508947214997,9.355604227491746,5.9037478367928,413726.5148416513,800705.0548519242,825613.4672399637,869692.8083142389,626322.118271457,654871.7267207971,78527.78722141171,170689.57592208465,134827.87385578715,103171.12733074882,88102.67930169051,101834.9302956309,2.6599415394314043,1.4328633659953605,0.984816307278545,0.5975098246863245,0.19917919366140496,0.1256897689469615,0.5923167621249711,1.1463394500797477,1.1819998915697107,1.2451066339347965,0.8966819283598273,0.9375553339309474,0.11242529302630666,0.24436987553806952,0.19302801928713614,0.14770624045867917,0.12613330755096777,0.14579325718830563,0.6194716604171308,1.088396028680771,1.209836339438361,1.1804577768694289,1.0400741572179089,0.8617640373763995,424800.2403567677,746363.2707194578,829640.4833752998,809494.2503220956,713226.7385363869,590951.2792914677,256.13639741717566,0.012784493498382284,54.217805394296946,156.88359261829856,330.7737340478328,0.007342180398427692,0.024217193214913585,True,True,True
Vil1,640.1861621889,830.9103384011808,745.1224328601547,582.8361518261445,456.39078014111914,299.3200153253949,5015630.603841194,11146608.220633667,16977026.37218705,22676961.81694252,22555628.20167857,26903627.92766075,160449.40200405376,1129916.1351954318,1027929.8793806969,2322753.9853987526,1899771.4720895737,2531143.6729523125,1.0805541354894133,1.4024726796818463,1.2576734297412044,0.9837544941851535,0.7703305288489044,0.5052147320534787,0.2858574734079883,0.6352822834637801,0.9675772097366028,1.2924354924774797,1.285520286107966,1.5333272548061825,0.00914454518073469,0.0643976793910064,0.05858514339858028,0.1323814766394319,0.10827429608715551,0.14425829817463817,0.2906735909021281,0.6504890991971739,0.9981028542654736,1.24222569981145,1.3837541697727178,1.4347545860510558,5021484.577146822,11237419.15831826,17242564.326347284,21459869.035845548,23904821.213757664,24785870.65128972,504.7696423386172,0.005916622278897078,117.15251504768281,432.76823593313827,547.040410201036,0.003175094205504075,0.012340886990245976,True,True,True
Vimp,139.73956013370616,72.86911615698541,48.75801154621818,32.15271898807155,15.050319844225852,10.626746106227037,210367.99287195274,281695.7659715069,338547.5292628027,195264.6995854911,260021.6352721054,235737.42921984737,5136.2983884207015,93030.31653348649,50491.41613830948,60121.54670077122,47217.3525607629,38859.76050993377,2.6267124868641853,1.3697353643676013,0.9165141040989097,0.604381095602371,0.28290387509665765,0.19975307397027514,0.8295076769034175,1.1107621327488897,1.3349358459255447,0.7699534759215717,1.0252982864673643,0.9295425820332126,0.020253075983165243,0.3668303371428447,0.19909405766848892,0.23706688386741812,0.1861840097321669,0.15322896428088692,0.8079387589267674,1.110657255866565,1.1549521978256598,1.1009234250985358,0.9831320926651309,0.8423962696173402,210085.29529326802,288800.05444755213,300317.90262435685,286269.0028193909,255640.16296755453,219045.15299104198,66.86560742184338,0.011657763355166977,59.45799030589579,30.412626413511838,87.31812745294847,0.005093791066544266,0.02418247797370782,True,True,True
Vipas39,20.99535263092629,23.783669856793853,18.753081363930065,9.809304098055726,4.067654011952933,0.5903747836792798,0.0,3909.918713393664,3044.1377200175566,2722.0968600688707,3740.067947319033,5510.476217193094,1003.087893197298,3909.918713393664,3044.1377200175566,2722.0968600688707,3740.067947319033,5510.476217193094,1.6150387879959507,1.8295262773072793,1.4425551373011083,0.754567302588272,0.3128987219664286,0.04541377284096081,0.0,1.239493172669471,0.9650297607727973,0.8629387771777601,1.1856483537986835,1.7468899355812888,0.31799141781295454,1.239493172669471,0.9650297607727973,0.8629387771777601,1.1856483537986835,1.7468899355812888,0.0007601298814483813,0.9489135375801157,1.477728642835893,1.5052349528156574,1.2181368299279582,0.8492259069589279,2.1734849429400924,2713.2853692746908,4225.358104374453,4304.0085456160805,3483.0916701292517,2428.242550355805,7.889623871630838,0.02478772202470228,27.963327161293293,3.4000409623896704,14.397593003973089,0.008887541211522283,0.2249350146838278,True,True,True
Vipr1,87.07908550203855,54.65183711773907,43.75718984917015,40.05465840039422,22.37209706574113,19.482367861416236,0.0,0.0,0.0,7508.2024011911635,7488.48056549275,6459.30916033977,1110.2300029274402,1621.577813103566,1749.9267678611448,7508.2024011911635,7488.48056549275,6459.30916033977,1.9539263801883748,1.2263067033198078,0.9818468703050746,0.8987675197407989,0.5019968960958275,0.4371556303501165,0.0,0.0,0.0,2.0996099430148365,2.0940948862656574,1.8062951707195058,0.31046711697729773,0.4534615235231745,0.48935330256496223,2.0996099430148365,2.0940948862656574,1.8062951707195058,0.003537111272776092,0.975566995333566,1.2848846771313909,1.3778293494786344,1.277801168464617,1.0803806983190147,5.746723715588473,1584.997913800063,2087.5445176685057,2238.5511758210205,2076.035983131232,1755.2881156665096,1.492071477727002,0.02509842517311569,27.617158279014795,0.7441266270755912,3.610715376304309,0.012975762711951177,0.443368499682986,True,False,False
Vmp1,233.01399559241145,252.0056933762412,205.0336895789687,128.0659146135053,69.15011820319987,61.39897750264511,26370.86198140657,173748.24937642534,172636.5075688875,202753.71252859573,156659.98864235356,197766.02291865353,16938.372418188137,58674.255727114774,74861.43976131963,23613.796106321795,36264.251768508046,24975.97361378676,1.4737330662237516,1.5938489971857532,1.296767291827955,0.8099726908775297,0.4373506212373428,0.3883273326476668,0.17014642262678498,1.1210343859790843,1.1138613594936182,1.3081794173191479,1.0107798772388665,1.2759985373424978,0.1092874201119002,0.3785699048933873,0.48301061137326184,0.15235766411283064,0.23397918171955015,0.1611465171295143,0.17651266109078895,0.7743169820090559,1.1968393091243097,1.35969273599429,1.3084712169414598,1.1841670948400953,26673.926682846846,117011.85784497019,180861.83611673414,205471.63091296086,197731.2284095025,178946.8589551095,23.41337522962117,0.01331700339103699,52.049786292497906,16.138762166378427,28.278865327223787,0.007305897421041358,0.029638054036397063,True,True,True
Vnn1,25.46977204407452,97.66485707151514,116.2691044563664,75.74962609054145,37.82918231116228,9.445996538868476,8128.060458581914,69463.26994635239,194609.76494676448,242516.59755191466,271166.8332212679,225866.26042820746,3519.90003473472,40112.563594910585,26801.667792365533,47821.0137701921,24318.779709628227,41433.94224365371,0.4216517631079555,1.6168405082946704,1.924833595062171,1.2540341287929173,0.6262616481541993,0.15637835658808555,0.04820195190323433,0.4119390122720157,1.1540970416822278,1.4381996086890472,1.6081045065164723,1.339457878937003,0.02087411296250091,0.23788010325093506,0.15894230959983063,0.2835936343560203,0.14421800328406564,0.24571629374154927,0.0451829645476285,0.4718860270536898,1.1044875479602925,1.5037110798950182,1.5381818255131892,1.3365505550301808,7827.368373398629,81748.19428050672,191338.28398098671,260498.6341056087,266470.24811457266,231540.2198291728,71.17903652328218,0.013925961231800071,49.77374049966022,55.62778334846137,80.5370336512212,0.008016323882463584,0.027776880947787932,True,True,True
Vps26a,29.25581923981532,17.711243510378395,15.002465091144051,12.534110791960096,11.389431233468216,11.217120889906315,159833.43179523948,205221.54879702683,262858.59341828217,193389.03933079317,270531.58606913924,316602.1366925706,45635.736277554,65515.544489015556,26225.4422904704,39768.98355658197,56917.70111856804,79323.1348834456,1.8075849102050188,1.094297727501568,0.9269345456483868,0.7744260840780327,0.7037015051493338,0.6930552274176596,0.6808973655315219,0.874252716448,1.1197890313405667,0.8238457119015001,1.152476313488174,1.3487388612902373,0.19441021979234832,0.2790990667151687,0.11172152386965209,0.1694175982421069,0.24247188030969768,0.3379200018493775,0.6994943751808792,0.9648605912146824,1.0618824919259555,1.0967674972303316,1.0947698894993705,1.0822251549487798,160079.34614071794,220808.42682781155,243011.8969031415,250995.33327858898,250538.180582636,247667.31703373595,224.5808426743314,0.010790287395196541,64.23806476818311,99.87203819156046,333.96182408176185,0.0036604726494201476,0.03525179853911045,True,True,True
Vps29,65.05117454500113,48.07337524245565,36.25595730359813,21.798453551234946,15.457085245421146,17.711243510378395,188925.2066094905,185747.05042121708,195953.59895130672,173615.13933933052,211688.43349622976,211895.40726899335,45531.32431823387,14511.846235140618,18603.138666608338,17213.848002495262,11340.052630487413,26758.689152225656,1.9100182264206538,1.4115198312849786,1.064539414554244,0.6400413809875206,0.4538475247002419,0.5200336220523605,0.9706517661120506,0.9543231725247269,1.0067619367025409,0.8919923637921032,1.0876036899794337,1.0886670708891455,0.2339288714092329,0.07455833676446093,0.09557840230020251,0.08844056473492869,0.05826243258443668,0.13747963731561932,0.8097370919468937,0.9681030890137972,1.0538018666584499,1.07818581499661,1.0582174574607217,1.0319546799235264,153985.98283026135,184102.1081106391,200399.26262437773,205036.30628642126,201238.96614818348,196244.62952814047,42.33278786754596,0.004846001488616586,143.03486744446332,20.91436573337426,56.288626200939404,0.0021028126422686084,0.011212218543442691,True,True,True
Vps35,61.26512734926034,50.603552886795406,36.25595730359813,24.52326024513931,18.71120845498349,15.349744375661276,223336.19535844415,287362.5091421091,318391.87759824854,337104.6386044264,335834.22244619444,427845.34193972603,35445.78568014261,45332.37908520131,52212.62836094367,30475.624206197837,56050.99035451558,77631.74254800043,1.77830200787788,1.4688355937193558,1.0523775018530446,0.7118203261870724,0.5431177736011091,0.445546796761538,0.6943544640844479,0.8934129137155433,0.9898835304494868,1.0480616914911012,1.0441119549546762,1.3301754453047443,0.11020130203474902,0.14093881976837339,0.16232958354922003,0.0947490203250364,0.17426308935973697,0.24135786367429315,0.7052474777750276,0.9390964331421108,1.0725231640920243,1.1151017853092229,1.102579741294047,1.0654513983875684,218652.8331777546,291154.66868659697,332521.8960262615,345722.8452750481,341840.54794343235,330329.38679286896,98.69232128578811,0.0067767582709965,102.28300211422773,58.16628229319106,124.32805599058528,0.0027571356832069988,0.01829313284202612,True,True,True
Vps36,47.49768300111194,23.783669856793853,37.50616272786013,20.163569534892325,15.457085245421146,10.036371322547756,16492.793788053386,19295.879778811995,23793.970988834662,15043.048820113518,17116.862157639527,15445.902368335452,14283.178399832424,19295.879778811995,23793.970988834662,15043.048820113518,17116.862157639527,15445.902368335452,1.8452325662711149,0.9239693263389139,1.4570730302716284,0.783332423966542,0.6004907033846711,0.38990194976713016,0.923203530169167,1.0801095653316621,1.3318955112108748,0.8420523504814325,0.9581364911503546,0.8646025516565095,0.7995177099899725,1.0801095653316621,1.3318955112108748,0.8420523504814325,0.9581364911503546,0.8646025516565095,0.8065313151809829,1.0779088562753336,1.1747079622328669,1.1718854973113144,0.9837531723821816,0.7852131966173204,15518.698228473606,20740.350614386723,22602.88971964628,22548.58187002708,18928.674344252693,15108.510251192076,23.387594170388727,0.029166293353815705,23.765350370422155,7.5765690901352585,46.312871335993435,0.011480264598690356,0.1620947278460106,True,True,True
Vps4b,85.0139688498163,75.39929380132516,81.26335257703029,56.131017894429995,36.608886107576396,57.85672880056942,27393.128289683536,97540.13922125172,75657.494410025,119070.99325046931,123579.44323132989,114114.04961352836,13228.880143517863,25421.201793482203,22173.86451593014,2318.947337488614,21657.911406228475,29927.980598443726,1.3003278088923258,1.1532669257437889,1.242960405558841,0.8585497712558305,0.5599497741641595,0.8849453143850551,0.2948905035398502,1.0500319812372299,0.8144625318875336,1.28181435815948,1.330348394541915,1.2284522306339911,0.14241057412414931,0.2736624644762219,0.23870446644057233,0.024963762473669354,0.2331501657154457,0.322178510437951,0.3180331834093039,0.7722129974946399,1.1019938410501646,1.2793734822620733,1.2638360366188284,1.2645504591649903,29594.02027413407,71856.92655975115,102544.10475160307,119049.85626460786,117604.04650210057,117670.52583953565,37.29984674397347,0.01510934730850948,45.87538868535834,24.218065369342,44.667639255390014,0.006852501249032626,0.04136386427144447,True,True,True
Vps51,15.488374891666934,7.590532933019313,6.251027121310022,4.632171379637427,2.847357808367053,2.361499134717119,2265.896063144567,3023.204492422506,4400.819318664317,11879.240189732758,8842.444014814972,10833.513087468567,1962.3235530183447,3023.204492422506,2869.4004997942457,4342.5734112038535,3299.7724559016356,4022.800210112505,2.3724269610754294,1.1626774987810145,0.9574991166431882,0.7095313966920036,0.43614313829871537,0.3617218885096488,0.32962390006235626,0.43979089406924987,0.6401949546065046,1.728094039619403,1.2863259395055449,1.5759702721369415,0.2854626711485037,0.43979089406924987,0.4174167557670137,0.6317218196326326,0.48002372391396003,0.585203847606645,0.18394142521096607,0.8393502698307319,1.1250099102378874,1.278861194208451,1.3076125936263314,1.2652246068856323,1206.4355246182695,5505.132853898076,7378.718087575645,8387.798311224773,8576.373068653325,8298.35862485756,22.13442270007948,0.008535013969097007,81.21219052126277,13.485520658724434,28.385537255538893,0.0038704415780067133,0.034289848537872425,True,True,True
Vps52,21.339538739629997,12.650888221698851,8.751437969834031,5.994574726589612,3.2541232095623465,3.5422487020756788,0.0,0.0,0.0,3523.4190670992216,2678.978180446287,2767.9127296822307,464.2505710505445,678.0742942914549,731.7443224683466,3523.4190670992216,2678.978180446287,2767.9127296822307,2.305614083266651,1.3668555073129387,0.9455423980000096,0.6476792250036697,0.35158924436910816,0.38271954204762293,0.0,0.0,0.0,2.356720610130886,1.7918967263654504,1.8513826635036643,0.3105247681935874,0.45354572763672507,0.48944417148970665,2.356720610130886,1.7918967263654504,1.8513826635036643,0.0064619285067647496,0.9887167548741702,1.3234925131044972,1.3672507022539435,1.2367857294582518,1.0772923718023721,4.266412461435465,652.788634137509,873.8203996863153,902.7112305399232,816.5732633473621,711.2696457188356,2.3878339356077367,0.017897644829030883,38.72840181941847,1.1404672194338317,5.2450729710143085,0.011554459060913016,0.3756010083429789,True,False,False
Vrk1,2.753488869629678,0.0,2.5004108485240093,0.2724806693904369,0.8135308023905866,0.0,24262.97336361632,19838.6137906024,12296.745264518804,7236.060798825867,11397.39875103583,12764.570854782305,21012.35130423689,14530.430100946816,12296.745264518804,7236.060798825867,7908.876214688249,7512.678840529887,2.6058619313164546,0.0,2.3663525626292805,0.2578717536198575,0.769913752434407,0.0,1.658130650293047,1.3557700901923289,0.8403590902226299,0.4945121118547379,0.7788977846813849,0.872330272755871,1.435983265947389,0.9930090245431309,0.8403590902226299,0.4945121118547379,0.5404922910484392,0.5134161780011104,1.3840080846660252,1.1969237571740603,1.0526646373243835,0.9454629545588942,0.7818018553773027,0.6391387108993334,18165.908380744768,15710.318135032883,13816.833564161689,12409.74933614616,10261.602539776688,8389.066070799972,81.27596303948137,0.013908072600129693,49.837759730523814,21.661760245886587,219.47533436390168,0.008654880079034635,0.07358074889554019,True,True,True
Vrk3,32.009308109445,19.229350096982262,16.252670515406056,12.261630122569654,7.321777221515281,7.674872187830639,35166.56442810652,79468.62715868613,81516.20456271568,74794.57758525861,81137.90671973756,64797.59386909653,20816.853853121276,12645.867443110259,17645.176772622275,14534.792377016614,11525.143937549461,9218.367075427066,2.0269830366192685,1.2176947504933728,1.0291971110981135,0.7764652761243163,0.4636500787574867,0.4860097469074426,0.5061375944109535,1.1437585796436598,1.1732285013860706,1.0764869468946452,1.1677838193897032,0.9326045582749676,0.29960823594136043,0.18200665976287547,0.25395961959574165,0.2091931631253169,0.165876556969809,0.1326760862720138,0.5658251323474666,1.0472355349988705,1.1843784722999549,1.1882710703428463,1.0743271607613485,0.9399626292495132,39826.46540300189,73711.27123744387,83364.28616279292,83638.27261623985,75618.15665920668,66160.70406524785,113.61424930026745,0.01906064522657596,36.365357642431796,51.87417312491058,169.53254034790237,0.008353094120543508,0.03846692691247925,True,True,True
