gene,"mRNA (scaled to molecules/cell), V1","mRNA (scaled to molecules/cell), V2","mRNA (scaled to molecules/cell), V3","mRNA (scaled to molecules/cell), V4","mRNA (scaled to molecules/cell), V5","mRNA (scaled to molecules/cell), V6","protein (scaled to molecules/cell), V1","protein (scaled to molecules/cell), V2","protein (scaled to molecules/cell), V3","protein (scaled to molecules/cell), V4","protein (scaled to molecules/cell), V5","protein (scaled to molecules/cell), V6","protein SEM (scaled to molecules/cell), V1","protein SEM (scaled to molecules/cell), V2","protein SEM (scaled to molecules/cell), V3","protein SEM (scaled to molecules/cell), V4","protein SEM (scaled to molecules/cell), V5","protein SEM (scaled to molecules/cell), V6","mRNA (mean-normalized), V1","mRNA (mean-normalized), V2","mRNA (mean-normalized), V3","mRNA (mean-normalized), V4","mRNA (mean-normalized), V5","mRNA (mean-normalized), V6","protein (mean-normalized), V1","protein (mean-normalized), V2","protein (mean-normalized), V3","protein (mean-normalized), V4","protein (mean-normalized), V5","protein (mean-normalized), V6","protein SEM (mean-normalized), V1","protein SEM (mean-normalized), V2","protein SEM (mean-normalized), V3","protein SEM (mean-normalized), V4","protein SEM (mean-normalized), V5","protein SEM (mean-normalized), V6","protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6",beta MAP (proteins/(mRNA*hour)),delta MAP (1/hour),half life MAP (hours),beta HDI68 lower bound (proteins/(mRNA*hour)),beta HDI68 upper bound (proteins/(mRNA*hour)),delta HDI68 lower bound (1/hour),delta HDI68 upper bound (1/hour),filter1_pval>0.05,filter2_confidence_intervals<4fold,filter_passed_both
A1cf,30.63256367463017,26.81988303000157,27.504519333764094,19.073646857330576,10.575900431077628,7.674872187830639,83752.18430468599,67364.28799520012,110733.12133259275,64239.56209194129,94848.56692426073,90316.85307417475,46667.17777133168,23905.59745719457,16471.780418577313,15798.189403413664,7837.048540067292,14546.868353099018,1.5030528258594544,1.3159754242459947,1.3495685815796883,0.9358896340791544,0.5189293719514766,0.37658416228423125,0.9829019234060051,0.7905762552828564,1.299545783147608,0.7539049836506271,1.1131272531711507,1.0599438013417526,0.5476783581488688,0.2805521780227956,0.19331011829425404,0.18540496441809046,0.09197431861400869,0.17071966543319136,0.7872438230534845,0.9458776255220408,1.063391692417866,1.1212988844487737,1.084627680793379,0.997560293764456,67080.33445760801,80597.37735366885,90610.6447557176,95544.86423789486,92420.14412688064,85001.21079108569,60.824317983038924,0.00935494992816025,74.09416254312973,24.083275072630467,101.1311884862151,0.0039974442852449155,0.02644372241403774,True,True,True
Aadac,120.8093241550021,94.62864389830744,43.75718984917015,26.158144261481944,8.948838826296454,2.9518739183964,275098.53790634073,1050423.528729689,1132347.4796002891,1213319.27222402,1123931.8528497256,1108618.9156112971,64628.96260555839,159853.4082733776,159017.61991541664,42096.731849781136,87413.6006367871,45319.04118608137,2.4385068277471684,1.9100561637975508,0.8832282355402326,0.5279957803669084,0.18063013538867917,0.05958285715946014,0.2795840167297729,1.067550673532458,1.1508103935771097,1.2331024304444966,1.1422575501191699,1.1266949355969933,0.06568273717431425,0.16245981644668386,0.16161040056816595,0.042783118628442175,0.0888388784936609,0.04605796768523864,0.3194038926649846,0.9028199711087724,1.1954387614047626,1.2588264728325536,1.2145169834046232,1.1089939185843036,314279.5675571752,888335.6672163432,1176259.8565742562,1238630.6134543556,1195031.9989856977,1091201.8831335332,274.99296002066194,0.006355197071256175,109.06777127258101,208.1343851464141,354.483825798199,0.004936871098775311,0.00937710538320383,True,True,True
Aak1,23.74884150055597,20.241421154718164,25.00410848524009,14.98643681647403,8.54207342510116,4.132623485754959,23233.27720380033,23032.558664083506,20683.706251206117,32205.752254866078,32750.84210218348,35658.94868238901,2273.4218068720825,4910.245494371444,3237.320514690276,3017.9954421930915,522.0860748995813,8756.187932287972,1.4742362496390082,1.256509156869686,1.5521583702507888,0.9303000488362101,0.5302588882100782,0.25653728619422755,0.8319135402874648,0.8247264151345035,0.740621098899136,1.1531907935736303,1.1727088159636183,1.2768393361416466,0.08140437387852952,0.17582107238125416,0.11591867762765279,0.10806530868902142,0.018694326723457357,0.31353266430189775,0.6930300407948021,0.8588596193493008,1.018077875009897,1.136597897438426,1.162317757770278,1.1311168096372948,19354.60630053325,23985.814209247834,28432.384304007872,31742.353912545717,32460.645677007768,31589.280755186068,18.44920330328089,0.0044443233685087105,155.96236436605878,12.570153271905706,21.681509601075,0.0021359489720429205,0.010839590862406013,True,True,True
Aamdc,215.804690157226,196.34178520076617,166.2773214268466,95.64071495604333,36.608886107576396,9.445996538868476,159659.34227631034,352261.43688898114,326232.27739858517,361001.0772484243,375271.96618649643,455500.7741784436,95945.3051883157,107929.25842665104,119613.35092628367,67153.62565055439,82779.750606663,29600.239224073997,1.7980742513468724,1.6359102676395423,1.385414608101044,0.7968738159378184,0.3050234702154329,0.0787035867592907,0.47191653346928364,1.041204315397099,0.9642680676292201,1.0670366952841392,1.1092181820744642,1.3463562061457945,0.28359239855042684,0.31901422597913937,0.353549733582688,0.1984907727607855,0.24467802754780965,0.08749154346578542,0.3322483977636208,0.7457969412302183,1.0748411802826148,1.2708790516005564,1.3139341911647209,1.2623002379582693,112406.65858711721,252318.8756137341,363641.4995546773,429965.2567788089,444531.72092426714,427062.8627186361,55.48777467054448,0.0041369543544228105,167.5501156590966,25.66406162617204,117.94715327254092,0.0024186041938883862,0.010311358906097945,True,True,True
Aars,27.19070258759307,12.650888221698851,7.501232545572027,7.3569780735417964,3.66088861075764,4.132623485754959,191894.83320172247,204038.2652783731,172449.82940665627,163762.56064862007,127387.10357087279,179133.2266398137,27985.316184826872,35966.1538416653,53073.63448045906,39053.144198841816,30484.797573240277,69986.54535141769,2.6105867383797294,1.2146152131927987,0.7201953734696126,0.7063454624413509,0.35148290954019373,0.3967743029763143,1.1085076435848622,1.1786558964154652,0.9961808290650117,0.9459975924479215,0.7358696200746976,1.034788418412042,0.1616611368916278,0.207763574342434,0.3065873557552871,0.2255960107322441,0.1760997446322634,0.40428717738633074,1.1464657522924708,1.1883243119895603,1.0899221250049944,0.9760778342460824,0.8576195514580048,0.7415904250088864,198465.79821152915,205711.97407474718,188677.47605629268,168969.7804778478,148463.35226462598,128377.43766101538,132.5247667895786,0.01145524393745813,60.50915932862724,29.443127939649372,259.22169957447016,0.004400764544287335,0.025428373008933608,True,False,False
Abat,46.46512467500082,16.69917245264249,28.754724758026104,7.0844974041513575,1.6270616047811732,0.5903747836792798,21084.86097779567,75062.60511114384,80247.08211415874,76232.55829348235,84113.58765154572,90510.34102673926,9398.037621645788,24280.706320956608,13280.833910063862,14723.767547942298,8186.991873675074,22276.664781139898,2.7542789552008204,0.9898645398519349,1.7044726301193744,0.41994253205839654,0.09644613176460783,0.034995211004866376,0.2961003144556367,1.0541241415191258,1.1269311319231583,1.0705541054422278,1.1812294982567284,1.2710608084031225,0.1319791436123639,0.340980421185203,0.18650628529845373,0.2067697864125639,0.11497210585328548,0.31283713246507394,0.34316022733553364,0.8748565176425496,1.1739786368826322,1.331467344712972,1.2169198824661,1.059617390960213,24435.927059991493,62297.22546537622,83597.26464688037,94811.80022169117,86655.04658475284,75453.77119617352,64.5304394679397,0.008222976787071793,84.2939483484515,37.795762029247996,112.10682908426443,0.004380123762539187,0.018806245425250008,True,True,True
Abcb10,32.009308109445,19.229350096982262,22.50369763671608,15.803878824645338,6.101481017929399,2.361499134717119,7487.135669445605,30180.347677724247,48985.91604744169,88665.37849947988,70966.57741364477,69241.0588862032,6484.049691320509,5370.396386050774,13760.943760425462,14082.69547419861,10374.9712079088,9520.686921289593,1.9595693018104436,1.1771964584480819,1.3776478677813462,0.9674934456071278,0.3735249402277972,0.14456798612520297,0.1423741785024111,0.5739046809407301,0.9315083716065494,1.686046705014967,1.349489124609864,1.316676939325478,0.12329965542602841,0.10212260168018467,0.26167591316714134,0.2677942924716781,0.19728879880462472,0.18104386497615382,0.0930950126868201,0.6741849618273645,1.07133374765563,1.3727229855393763,1.4418700066541237,1.346793285636685,4895.655922068608,35453.86058481105,56339.01596712261,72188.39355147307,75824.67882222787,70824.80934623622,104.7925949179575,0.0074700788406223155,92.78980789206781,43.717757275322924,359.4241709965278,0.004138546061611084,0.01548312797028811,True,True,True
Abcb1a,56.44652182740839,34.410415963020895,23.75390306097809,30.51783497172893,24.81268947291289,15.349744375661276,29653.132649392726,265174.3209097204,382936.7264104685,683815.9667514481,561191.3261607414,727502.7842210678,2952.869317461901,111119.29214591256,172179.7643204241,118363.62158083965,184022.41842298093,151508.0033031885,1.827821807341459,1.11426012906893,0.7691864904818391,0.9882126031561549,0.8034715594355748,0.4970474105160421,0.06713222053133823,0.6003325584868271,0.8669368282565846,1.548102348092001,1.2704903833783843,1.647005661254865,0.006685049993331285,0.2515648148823281,0.38980063408677557,0.2679653728597043,0.41661141581055694,0.34300149027326016,0.06749571812806739,0.70598618394994,1.0129225213875035,1.247902961374701,1.4516460508457565,1.514046564314032,29813.694036581066,311842.8348654659,447420.41381216666,551214.1823156279,641210.0264969177,668773.1055760793,357.514434455287,0.00875071538066311,79.2103445726994,279.5650996231779,421.05031165544585,0.003956757463378533,0.024216830066495568,True,True,True
Abcb7,42.679077479259995,28.84402514547339,32.50534103081211,21.253492212454073,17.490912251397614,6.49412262047208,52275.012936861574,80126.12357213744,146883.94155996226,134815.97724600145,134598.85154493136,132010.67262893726,22716.08755390214,17417.959902305487,65508.71463304517,26716.069622603358,31411.32399328315,41348.19285702631,1.715546738881882,1.1594269650882307,1.3065988089539193,0.8543146058544857,0.7030723072103903,0.26104057401109293,0.4607686248342136,0.7062571905285228,1.294681874963034,1.1883109912636234,1.1863971761332655,1.163584142277341,0.200226835648364,0.15352744993666964,0.5774146893580343,0.23548395245449566,0.27686942092368516,0.3644561501136892,0.42070087056412864,0.8146581633853871,1.073913995140236,1.2327943269250854,1.265272226678698,1.1926604173064643,47729.2555655273,92424.40508056233,121837.43632551268,139862.6901119531,143547.36510559675,135309.4272996791,94.43814392528921,0.010390950611826131,66.70681119117839,45.755876494465745,185.83945941109502,0.004473177513867378,0.02781687957997661,True,True,True
Abcb8,25.81395815277823,14.168994808302715,11.25184881835804,7.3569780735417964,4.88118481434352,1.1807495673585595,43701.19615094952,56739.997347325276,91788.15036783557,79970.42125101495,76777.60991033957,72039.99125683327,15445.257365181516,16609.906423569693,8084.0082168391455,14160.880844837293,16378.821191160865,14048.593832014476,2.395589344712132,1.3149123736531034,1.0441951202539352,0.6827429632429577,0.45298416700011224,0.10957603113775861,0.6227942073264452,0.808612687615514,1.3080907019762353,1.1396739563044116,1.0941725837289242,1.026655863048469,0.22011335306418517,0.23671099228273082,0.11520676624128089,0.20180945460489555,0.23341775189531005,0.200209230645293,0.5312991539628016,1.0279964088949742,1.1860520183797774,1.1994949696393715,1.1106315220276337,0.9445259270954416,37281.028418415764,72134.05677044642,83224.74950907165,84168.03549813875,77932.52638606598,66276.96970215965,153.36733006290495,0.013819957825737715,50.155520682491286,77.04283287804414,276.3294753250059,0.008070507152310467,0.028370910790979857,True,True,True
Abcc2,47.49768300111194,61.23029899302246,51.25842239474218,48.50155915149775,31.320935892037586,17.12086872669912,0.0,1524.9174795909928,9800.0703769235,34031.9140374433,31037.600594641644,36410.26200536516,1636.9181060242388,1524.9174795909928,6414.988701261082,3615.5829378964063,12713.388594744052,7090.469241175021,1.1091984399027903,1.429891898437487,1.1970218031644884,1.132641643644697,0.7314279567474923,0.39981825810304394,0.0,0.08110920596829475,0.5212583220692509,1.8101317363734637,1.6508664718484787,1.936634263740512,0.08706643447379311,0.08110920596829475,0.34120839115466456,0.19231011850159135,0.6762155119125801,0.37713668955291596,0.0,0.4649485150345202,0.9235102992345118,1.3065897863282023,1.5861715194680666,1.7187798799346994,0.0,8741.401290047934,17362.72696881664,24564.92552282873,29821.284116771538,32314.426595499757,98.7924262300537,0.002483245121253561,279.12958516557535,24.202932431729625,513.7769744961465,0.0013094616988201069,0.006737650423099613,False,False,False
Abcc3,23.40465539185226,19.73538562585021,12.502054242620044,8.991862089884416,2.847357808367053,0.0,26559.113830478444,27888.116234314468,33837.23076282298,50784.3973097417,55471.81603464872,38538.44536844498,6341.317030635139,5427.564298586947,10973.45918970459,7696.328663995868,2800.731844881574,9850.914949892362,2.0809898565421063,1.7547422345999746,1.1116014155836944,0.7994979412082726,0.25316855206595146,0.0,0.6836935170214351,0.7179051376880056,0.8710492170093461,1.3073087990860024,1.4279738865674276,0.9920694426277828,0.16324028621194253,0.13971816032139206,0.2824824260021317,0.19812144509135635,0.07209736806292084,0.25358551986934336,0.3384661770560585,0.8008216204605254,1.1012838258962423,1.2559229830767702,1.2878962438427881,1.2156091496676156,13148.233090408103,31109.133034316117,42781.044084005975,48788.237184358455,50030.287095721906,47222.185051640765,96.8770480969706,0.004393946431304026,157.75048499037678,59.35976237907678,162.32892392527242,0.002269383195694669,0.010633718240333693,True,True,True
Abcd1,45.776752457593396,78.43550697453291,67.51109291014824,60.76318927406743,44.33742873028697,18.891993077736952,112660.9640509924,401176.36502603494,709469.6746006763,646762.1449233775,709120.5539232785,649964.8832284368,36586.34935480918,31588.75392242343,13734.046932531804,47207.81928274227,51012.310864569496,76660.37998602151,0.8699608083370136,1.4906216231284717,1.283009427421394,1.1547694063044884,0.8426072900981191,0.35903144471051346,0.209332122806493,0.7454143572984333,1.318245359446515,1.2017302877544362,1.3175966682771207,1.2076812044170016,0.06798005183690514,0.0586941623577788,0.025518840738923725,0.08771550205312381,0.09478451930973862,0.14244046474130018,0.17101568185492244,0.8448055030703278,1.279005249800328,1.3928760023646138,1.3052978268190365,1.0069997360907716,92039.34554957737,454667.9273847912,688350.9445991053,749635.3217367859,702501.4105409753,541959.6359415619,566.1005192074648,0.03638601537722027,19.04982376811436,416.11285718625993,851.4379715901473,0.03337120752759778,0.04244498900686981,False,True,False
Abcd3,387.89774450908084,385.59907299738114,300.04930182288103,180.65468380585963,79.7260186342775,25.97649048188832,393641.75485044776,1233976.9438793957,1565135.3994753824,1835382.5252822815,1849171.7029622784,1768458.7861907175,77146.48213230481,185623.64415773415,219003.8174044573,161085.83454497467,126430.23361235892,143724.70295112784,1.7114352513793156,1.7012933325046826,1.3238410368725642,0.7970626242836897,0.3517574429712428,0.11461031198850444,0.2731799848794856,0.8563568237284107,1.0861745724242908,1.2737210022223724,1.2832904325577117,1.2272771841877284,0.05353820971155687,0.1288193228473693,0.15198453616748278,0.11179054382077436,0.08774020764046178,0.09974224455409801,0.28030529430438844,0.7776002126653263,1.1413393569196328,1.3101316606829532,1.3020744433446996,1.1885490320829992,403909.0491659832,1120491.72424069,1644625.7127363372,1887848.870860294,1876238.733413216,1712653.0222239832,109.66336648744995,0.00802827959208534,86.33819644787692,79.41795069174547,141.25253415502425,0.005248803125708143,0.014658759249566082,True,True,True
Abce1,18.930235978704037,4.5543197598115865,1.2502054242620044,2.1798453551234953,0.8135308023905866,0.0,112743.75083366613,116015.9443813182,100451.16593444068,148832.07635369143,126412.68317566793,131564.60322625062,41869.236451440964,19647.171517605395,15705.711260041418,35561.146496324836,26641.903867922265,33529.78148910255,4.096251203614181,0.9854942019084764,0.27052782013173865,0.47168953253739054,0.1760372418082127,0.0,0.9190814097647368,0.9457561676698207,0.8188728733687737,1.2132716318368,1.0305098615766706,1.072508055783199,0.34131591843467995,0.16016275813752945,0.12803217153501356,0.2898926850758366,0.21718346590997809,0.2733330992825713,0.9348988166259196,1.077466962140456,1.0587477454477372,1.0210436608395963,0.9817406427829298,0.9261021721633618,114684.07272359359,132172.91245414937,129876.62544389909,125251.46397799606,120430.16128629414,113604.98801910279,112.5129582106648,0.003432383317688165,201.94340678325085,30.156246774136015,302.7177474569424,0.0018000786832247375,0.008164446749621912,True,True,True
Abcf1,76.06513002351984,40.98887783830428,32.50534103081211,26.975586269653245,18.304443053788198,11.807495673585596,172185.7521469141,274017.9739534101,167625.26611099462,277618.51941399183,246640.822929332,258927.6012258216,31968.264433957822,40566.575534270734,54934.52524384738,31147.42778046395,14324.87833789659,21481.161950193797,2.208554001086916,1.1901136581487266,0.94379383783472,0.7832371938243756,0.5314702141653006,0.3428310949399624,0.7395151955115813,1.1768712164345891,0.7199285068313049,1.192335086394971,1.0592899477193538,1.1120600471082003,0.1372994979449462,0.1742281150641604,0.23593657239059643,0.13377411230343467,0.06152347144083412,0.09225876985372977,0.7254329288922909,0.9820725009154688,1.0707248204912836,1.1040523695743247,1.0887316427685116,1.0289857373581213,168906.89366707113,228661.8223117807,249303.27284366672,257063.12570525234,253495.90912267572,239584.91213001782,82.04689496778553,0.007832865150371075,88.49216311698001,39.83116935942615,114.62741564373042,0.0036970714657687726,0.016864296553183233,True,True,True
Abcf2,7.227908282777903,5.060355288679541,3.750616272786013,1.9073646857330582,0.4067654011952933,0.0,63815.49323906232,86643.7853778298,87427.31072003857,56695.15857837574,63752.37559154349,39776.40779619393,2785.912728667389,5717.689298174381,8172.696374413259,4301.29706678187,2783.5466251858234,14774.989563181533,2.3629611632808873,1.6543407237255647,1.226158418761301,0.6235591958657899,0.1329804983664569,0.0,0.9617755103868725,1.3058250696494553,1.3176337300178846,0.8544635841630488,0.9608242522428755,0.5994778535398642,0.04198702384810922,0.08617238955412682,0.12317227099213048,0.06482567119292357,0.0419513638497592,0.22267669505986618,0.9881770940064526,1.1388382776608679,1.155553267598363,1.0747912025723427,0.9126891843854792,0.7299509737764935,65567.28465273445,75563.91863130193,76672.9875520921,71314.28278265212,60558.52935170746,48433.52833255568,223.8072104211301,0.012467459631779296,55.59650490410473,120.74338999785282,301.98122579663936,0.007327777945034683,0.02038733368051156,False,True,False
Abcf3,13.423258239444678,12.650888221698851,2.5004108485240093,7.3569780735417964,4.474419413148227,2.9518739183964,919.1795087512112,1822.9707028850753,0.0,3206.0180720537346,2289.8126331281233,2952.0102680317973,796.0328052166493,1822.9707028850753,957.547288788467,3206.0180720537346,2289.8126331281233,2952.0102680317973,1.857554951990983,1.7506718297534065,0.34601513811596757,1.01808300253352,0.6191849839969945,0.40849009360912836,0.4928580337019475,0.9774649538704824,0.0,1.7190458968695217,1.2277825399335183,1.5828485756245307,0.42682757764513335,0.9774649538704824,0.5134305861213998,1.7190458968695217,1.2277825399335183,1.5828485756245307,0.04113062383295831,0.8091682276631705,1.1224915479211872,1.2415253725013122,1.3937263542861176,1.3919578737952545,76.70855301969705,1509.0975557685879,2093.445087717775,2315.4429956762037,2599.29760309245,2595.9993895752273,75.36706948663686,0.009003775110009342,76.98406191747121,13.777207771247385,324.5977524099664,0.0037583181163091213,0.09827437218520964,True,False,False
Abcg2,79.16280500185324,88.05018202302405,78.76294172850628,53.40621120052562,42.3036017243105,30.699488751322555,12952.436750743276,120431.70199010686,252650.74236200372,353326.63921080076,374843.2520316951,337590.4261590547,11217.139267054843,58486.27570926934,46546.18425610588,31042.240194828275,46083.499647927645,32035.363683167056,1.2754985729784152,1.4186950742615512,1.2690558372197644,0.8604993995963074,0.68161030461139,0.4946408113325714,0.053530016206500004,0.4977218637208828,1.0441586084136807,1.4602333975540924,1.5491575633443917,1.395198550760452,0.04635835389982169,0.24171291833525888,0.19236673728108353,0.12829181509956936,0.19045454770232664,0.13239621008322214,0.048278984477762764,0.6357653323505847,1.1056857024563167,1.3590900720507142,1.4353330572295433,1.4158468514350775,11681.866308914106,153833.50948035598,267538.198980175,328853.4068230386,347301.60679008305,342586.6101218375,110.6639990362455,0.011216058807067816,61.79953158975571,56.30347334351117,358.58982267234217,0.007076462212736445,0.020975622197239863,True,True,True
Abcg5,68.83722174074194,76.91740038792905,77.51273630424427,64.3054379761431,63.04863718527047,27.747614832926153,37667.934542020375,116322.31164581006,141089.7961468127,173087.47697023663,207377.2324462087,179072.99010696413,17858.280285264314,46985.2959992328,58192.96484226884,48701.179483844026,35269.89930799509,61406.906514647024,1.0915885751259045,1.2197202816823502,1.2291608411380957,1.0197256605967824,0.9997958994903172,0.4400087419665495,0.2644546165877058,0.8166620416251356,0.990546691717853,1.2151922560881179,1.455929749331038,1.2572146446501493,0.12537731954713252,0.3298688550304176,0.40855434184469136,0.3419155285353275,0.24761877209321892,0.4311184065601557,0.2542917996125844,0.7073823732848601,1.06507258494375,1.2762758583396725,1.3797315632308254,1.3172458205883066,36220.38059298788,100756.92108114953,151704.98790992444,181787.99867369977,196523.84548976817,187623.6081105227,64.62290641683113,0.016814776119065632,41.22250428145827,33.87968269663389,164.03266998910797,0.006542332013320968,0.06047144285916047,True,True,True
Abcg8,95.6837382196313,93.61657284057155,107.51766648653238,74.93218408237013,42.71036712550579,28.337989616605434,4880.8256133762,24532.18560316371,48426.84089086156,46748.548029539954,47483.87117782802,43303.82583807913,4226.918972625533,14211.426345475791,16839.979054984768,16839.53715426854,18407.370467584493,17544.271579058724,1.2965319564066236,1.268521491692375,1.4568838244810358,1.0153446451175971,0.5787331983306216,0.38398488397174585,0.13597123388986934,0.6834236276206729,1.3490867797597954,1.3023324866834225,1.3228172988239142,1.2063685732223248,0.11775454273254185,0.3959053915455677,0.46913225592625724,0.46911994534800633,0.5127970293153128,0.48875260934665,0.045438005099075265,0.7049526128192779,1.197998443896605,1.4550316223552195,1.3984451550903845,1.1981341607394371,1631.043366775011,25304.99040445321,43003.37154027277,52229.83867614078,50198.60993094617,43008.24323426062,48.12207910863171,0.02023460416281676,34.25553447858778,15.558250875009534,270.5221366350348,0.00866230605869424,0.06240885878948733,True,False,False
Abhd12,41.99070526185258,48.5794107713236,53.75883324326619,28.337989616605434,15.050319844225852,8.265246971509917,15824.782564796347,66158.47764754768,84874.59250797187,149640.6589263266,129358.41586660275,178755.46251872618,9589.915405277841,12992.044580425105,24678.11081581344,54403.91586880574,28318.78776658645,43327.96398864895,1.285544496229103,1.4872575670659882,1.645825469436994,0.8675669141218264,0.46076520319388864,0.2530403499521993,0.15201218692430682,0.6355155168551295,0.8153017185934541,1.437441792520322,1.2426114300420592,1.717117355064728,0.09212031869672298,0.1248010265671492,0.23705688080779438,0.5226016973440538,0.2720290684448663,0.41620657559896784,0.14744629352264293,0.614374787376004,1.0820936081578034,1.37511164419693,1.4230959086175194,1.3578777581291002,15349.463633088933,63957.68405305169,112648.1791382942,143151.96177377307,148147.22278771814,141357.87864604546,64.33794772943436,0.007438105489522989,93.18867304803408,35.119629880338,172.17330532110734,0.003585340489710629,0.018988805234530764,True,True,True
Abhd14b,39.237216392222905,28.337989616605434,23.75390306097809,13.624033469521846,4.474419413148227,2.361499134717119,288189.2160332137,426794.91926750826,327063.3478632554,481228.3340329869,430816.06903791224,543549.1249943986,22899.296934304857,97119.29938152633,82010.04609421715,86116.45840930143,95873.91167859157,65438.37908277296,2.1059600649987673,1.5209711580546652,1.274931706016411,0.7312361336801277,0.24015334074547348,0.12674759650455542,0.6923073766106388,1.0252752513639678,0.7856934116459352,1.1560388347310298,1.0349351258270914,1.3057499998213378,0.055010220038870385,0.23330646544851547,0.19701000838512156,0.20687470622589701,0.23031471195631487,0.15720044343097778,0.6874682109163184,0.9150170805690944,1.0620468818691875,1.1370832805564073,1.1269563444517503,1.071428201637243,286174.7995835023,380897.3644007753,442101.97466744256,473337.63911680103,469122.0639612861,446007.1694994678,187.43903906322709,0.0040172488166373595,172.54275555183176,128.4231198648441,228.30121525268814,0.0019656019014464444,0.01005805511762192,True,True,True
Abhd2,76.75350224092726,108.79763870661013,117.51930988062841,202.99809869587543,313.6161243215712,746.8241013542889,4265.943189146889,4054.09110009808,4155.169063305024,31280.304479157032,34956.7697787168,90526.18811978454,3694.415172902424,4054.09110009808,4155.169063305024,18581.95034244884,14818.294391805957,42113.53922442628,0.29397921080065237,0.41671380497460614,0.45011931656354176,0.7775178865626372,1.2012040888116347,2.8604656922869283,0.15124019840551303,0.14372942046972625,0.14731293073510804,1.1089785414040287,1.2393200196382006,3.2094188893474223,0.13097785389257352,0.14372942046972625,0.14731293073510804,0.6587846419762964,0.5253519994241221,1.4930484878619121,0.006535611500003565,0.2631870763647736,0.539920939640466,0.9112433071601268,1.5031516187680467,2.7759614465665834,184.3461438115515,7423.562833998913,15229.231906727482,25702.90320178348,42398.512286697216,78299.90935718974,101.1345430642082,0.007744984544537206,89.49626388200411,23.343667793678915,435.4060491327269,0.00333590541066045,0.049992216414774485,True,False,False
Abhd3,47.84186910981565,49.08544630019154,37.50616272786013,25.613182922701068,15.457085245421146,5.9037478367928,35733.263898085315,84701.70047251489,162355.04574529908,136179.4086252973,150859.1036240582,129642.84732615024,18883.25577935728,7259.536759367184,7650.622678863069,19703.134412808417,15078.285746078116,18323.390010939987,1.5823558779383249,1.6234868310861732,1.2405054015576584,0.8471485605509138,0.5112385897328532,0.19526473913407588,0.30651659621622734,0.7265632659980108,1.3926664002010036,1.1681342327310182,1.2940552836975843,1.112064221156155,0.16197880225766714,0.06227162746549556,0.06562632591156714,0.16901164450663167,0.1293401251238952,0.15717632605054835,0.12938136685750418,0.8305419503130524,1.253312412440072,1.38026431684032,1.3051479083959743,1.1013520451530774,15083.093648060769,96823.38592860695,146109.3582967827,160909.22870607837,152152.2658559341,128394.03725594221,256.07195886566404,0.0169297766457838,40.942488200667846,125.61633416720595,672.6997738313199,0.014421280579976022,0.022611123000738028,True,True,True
Abhd6,39.58140250092662,63.254441108494284,53.75883324326619,40.87210040856553,31.320935892037586,17.12086872669912,53365.76010847579,266059.11766602076,407810.8140545208,526702.613021709,434863.692966889,463052.4319386953,25651.65188530643,44097.22449706117,53326.06520142264,80701.34724840957,74239.93957435116,86840.39423614966,0.9657589547706843,1.5433647892621574,1.311678498544685,0.997251094600163,0.7642092598620197,0.41773740296029055,0.14879935939119987,0.7418506958098023,1.1370959161973717,1.4686010514605938,1.2125272610084568,1.2911257161325758,0.07152431371915259,0.12295596919738204,0.14868867837159863,0.22501897748970506,0.207002681634255,0.24213643739642,0.16669785397768758,0.7118301516875403,1.1658668833960275,1.357079593488377,1.3649792197130648,1.2335462977373028,59784.91925212627,255292.47752382336,418129.3029236544,486706.2891299762,489539.4300774785,442402.01084925205,225.39433977734745,0.018223594109105186,38.03570121294697,133.51704724264312,413.7891827751504,0.011938279391494354,0.03336347408700215,True,True,True
Abi1,56.10233571870468,38.458700193964525,33.75554645507412,36.51240969831853,28.47357808367053,43.687733992266715,57099.272913053435,55120.57935570257,73195.58329481976,69207.4183759045,85171.24198969048,98843.60008073958,13560.99080296153,12784.283067586015,14947.463722250524,4293.487225248774,12286.908270227366,32517.520923468546,1.4203704051560555,0.9736778135257625,0.8546057589305065,0.9244026205335676,0.7208795698226496,1.1060638320314582,0.7810446767224043,0.7539786916233101,1.001221517812724,0.9466685468046167,1.1650331391641202,1.3520534278728251,0.1854969273227508,0.17487256362887482,0.2044620951398506,0.05872938779732834,0.16806911556388118,0.44479789884817195,0.8117594693079312,0.9610329177759744,1.013468515388273,1.0509216969035815,1.063607209432335,1.0992101911919046,59344.71722190973,70257.54414048916,74090.91576141606,76828.97863610205,77756.36930082159,80359.17094917166,25.66802138857373,0.01054108383603538,65.75672780348987,12.278859188403645,42.178850562125284,0.0035128096134310594,0.043896758224383985,True,True,True
