gene,M_mean_scaled,P_mean_scaled
Suclg2,26.942027259767016,2461738.881325602
Sugt1,15.540422961310567,161520.04516451247
Sult1b1,223.73179951169823,3881872.3950427454
Sult1d1,169.57498008170631,789057.0203837579
Sult2b1,142.3753065538701,176052.7980943142
Sumf1,6.962575637148567,40404.90007013856
Sumo1,89.02722508625625,112291.45525856822
Sumo3,42.77874049260516,2314671.9445676818
Supv3l1,2.6755130845409583,19078.5609509386
Surf1,12.818575235178214,11842.307287236674
Surf4,210.34462528014498,1248996.4182511363
Susd2,37.43784413955321,90861.52282119117
Svil,15.106956855043421,5644.531093750188
Syap1,25.759468774951213,218806.7315705377
Syf2,25.691198270250993,4749.746289531656
Syncrip,12.823096615841472,260362.1586845643
Syne2,17.445977512279867,4715.684302350947
Synpo,61.7845538582686,62560.16150494444
Taco1,2.3126093667846948,144375.79224063942
Tagln,0.24220503945816607,26936.52263247313
Tagln2,102.6602949262455,2463270.942881098
Taldo1,176.7283042996278,6037832.948380147
Tamm41,2.1824296968204995,25430.00441916159
Taok3,40.18393178567004,90274.03899572381
Tap1,29.95606993403828,300356.3692953218
Tap2,17.878114015523668,111685.60637647554
Tapbp,106.87194747153728,362456.3333346243
Tapbpl,12.857648034850866,93887.86572627792
Tardbp,27.166735952917577,1376390.6408535494
Tars,9.765270165747115,194293.78797753807
Tars2,7.294635242837607,17913.121041545764
Tax1bp3,58.36785601819533,867247.1611861117
Tbc1d13,21.232351859142234,19574.469657832175
Tbc1d22a,15.818596973196,9575.49890920954
Tbc1d23,13.5969645292341,713.5794311326666
Tbc1d30,2.326722818332069,9589.895318277
Tbca,125.61379218350332,31601.347804385772
Tbcb,40.42362278288151,1013181.4676221252
Tbcd,8.138040572669103,10534.430108834627
Tbl1xr1,29.336660260075657,14918.104394476008
Tbl2,6.225297826824238,132456.98889583614
Tbrg4,14.409047041217711,52833.548997626705
Tbx3,70.94230256532062,6724.740776922755
Tcea1,19.298679962663076,429908.0199771438
Tceb1,39.41127722253012,272250.6258553029
Tceb2,315.40111622824355,381562.2793546494
Tcerg1,4.566058855033004,11607.061870051228
Tcof1,1.7224826093045502,31108.261904076102
Tcp1,21.87453459875825,854216.2682341454
Tdrd7,12.551821384211499,7253.12355272804
Tecr,26.647694721416176,100827.75466089125
Tep1,35.57886008330944,6829.894315490259
Tes,86.97038033602013,105141.50925540413
Tfam,9.783204438067674,180461.92748789312
Tfrc,23.927459622068145,439625.42225099006
Tgm2,19.169434271110102,1056531.3541239265
Tgoln1,112.39856219058242,24381.15466028207
Thbs1,0.6477391351298981,4270.256987653185
Thnsl2,9.528942890718524,27293.3021597198
Thoc1,2.4319559218892226,5125.756324910449
Thoc2,19.830953315806696,3689.6966409500073
Thoc5,4.281873175003118,4964.551482226962
Thoc6,2.4844616987764065,63748.33427536895
Thop1,1.3642813465532464,53313.06197893303
Thrap3,16.501071036289993,316913.6467290828
Tial1,11.594240312955856,53909.72650145795
Timm10,16.374419424886018,59157.62874165629
Timm13,169.57465779981072,121573.35076726846
Timm17b,19.88015106228333,94234.70446679658
Timm22,15.183294754237975,68234.73684516585
Timm44,14.11151785600096,340295.75104914187
Timm50,7.634182805127547,679339.789186291
Timmdc1,4.778291069550483,7616.66271821291
Tiprl,12.85099819377441,41459.0568520234
Tjap1,11.35215669982095,2009.682148958818
Tjp1,20.28093918424277,141785.11798109824
Tjp2,36.96885702965037,315629.927969656
Tjp3,44.2471344120834,93229.81639840861
Tkt,146.79668305363856,7948995.162803799
Tln1,15.711393050417252,79273.69238145075
Tm6sf2,143.86923743340733,2061925.9358540813
Tm9sf1,2.1138262587928573,55807.78803151948
Tm9sf2,126.40380462433662,727846.7173126534
Tm9sf3,95.48848347452629,285144.20450536284
Tm9sf4,12.4980861277605,179371.29554791015
Tmcc1,38.81620911364461,10899.998334107215
Tmco1,47.92063036192274,527784.8696264889
Tmed10,98.48543486122743,1849429.6254767992
Tmed2,98.96301189443922,575488.7467879755
Tmed4,71.60275768413725,815146.765808721
Tmed5,5.272797184241442,94766.58612244843
Tmed9,6.704815855248417,576311.6807476438
Tmem115,13.153465078477025,25882.876826307005
Tmem120a,136.934505552133,130045.42864192568
Tmem126a,20.336573134505304,50398.59726538855
Tmem14c,95.5187015867265,370769.0374400702
Tmem165,28.667746382725323,15752.601962532573
Tmem19,35.273620478729136,341827.0198882583
Tmem205,37.283660707065316,397832.8804626446
Tmem214,13.815875495857378,62789.75560715998
Tmem236,93.48073239106118,534935.1335178684
Tmem253,28.096822939590766,441660.63337706524
Tmem258,105.89216972925544,164611.9253682695
Tmem30a,44.99195921837381,15326.34466756499
Tmem30b,62.45415490513752,230556.04934837527
Tmem33,54.25317654321293,98354.01422363902
Tmem41a,78.01505904829081,108601.04980257289
Tmem41b,35.37934202651895,449318.6284382525
Tmem43,24.92923196249738,4046.9440052886107
Tmem45b,128.86985608395142,153240.6508397421
Tmf1,29.341286329097816,9732.363818142245
Tmod3,26.705362790838254,518750.46884506027
Tmpo,10.45585240310315,890580.1473589932
Tmprss15,16.907658710736456,1884.696321291446
Tmprss4,72.13803687135308,43187.587521235786
Tmsb4x,764.0817146849005,2186192.657305208
Tmtc3,3.42052566035882,19922.8881022813
Tmub1,14.389552790618907,12751.804645206206
Tmx1,16.263636012347472,428328.6120246357
Tmx3,6.798217348290244,79835.5891867869
Tnik,29.12448799790324,3318.873900128751
Tnks1bp1,13.778661827535059,689.1020674122198
Tnpo1,20.197808410458148,101911.35972578918
Tnpo2,5.02928871384966,2091.235919176659
Tom1l2,22.12104920754888,69279.22825412282
Tomm20,66.0750936468901,1264512.4234417223
Tomm22,69.81798093638847,262610.83593658806
Tomm34,6.751068632977762,60170.870304134114
Tomm40,18.04901745709955,1149848.8908095688
Tomm6,11.905768522909097,192417.2449036287
Tomm70a,51.07793662073417,762537.3844508147
Top1,65.9467295895689,419863.2652212168
Top2a,2.549498428762493,5239.670136247348
Top2b,13.783786079241859,29679.2364994926
Tor1a,29.150295200004948,48460.5591453615
Tor1aip2,118.47156523595169,775412.3243119117
Tpd52,233.43562674057037,3744689.271431418
Tpd52l2,14.668573134847653,250469.0328786519
Tpi1,428.07987681141896,7409687.449984956
Tpm1,168.8744987079018,345843.09898710693
Tpm3,97.23925233061742,3578541.813060867
Tpm4,20.61042205640042,582457.6452693163
Tpp2,9.162380862606666,29611.99414999054
Tppp3,16.43039695990785,3661.4334228583034
Tpr,17.10010178215579,135860.3295369144
Tprn,44.158258255950955,135477.17954742382
Tpt1,962.8103603839803,1605213.1348347755
Tra2a,39.68827044711169,12036.03892015042
Tra2b,40.46558272924275,200275.49775759687
Trabd,24.340577232900937,203271.67203721948
Tradd,47.34561098674626,397592.8975504579
Tram1,63.23241638201103,7145.267648118755
Trap1,8.142657816219147,742187.7429741722
Trappc3,15.60102626102793,190474.41515717647
Trappc5,17.388866360581005,52646.953594351515
Treh,162.82998793844402,286773.74746414763
Trim12a,14.004406144189494,2065.9840305556622
Trim14,2.0241475933510613,39015.36787160098
Trim23,2.039443658162044,5390.058082806602
Trim25,51.59954454298835,76547.42423811617
Trim28,8.922299718662325,454848.65168328927
Trim31,64.24943335605167,564036.2267691029
Trip10,6.368548325319563,3849.5931114565988
Trmt10c,3.043991761735215,39671.189082150864
Trmt112,7.052836479423426,19006.190270784227
Trmt1l,31.100706582476075,1165.069839984315
Trmu,1.1384402540321568,5929.185827342165
Trpm4,35.18536880083059,55676.264882130934
Tsfm,4.585746657365122,273685.8543695705
Tsg101,38.201133659471054,39221.806009951564
Tsn,22.38910740242908,20380.531494856947
Tspan15,53.49861237195203,62016.34068495289
Tspan31,27.4625402148255,149425.20497040777
Tspan8,114.21610000380747,5748257.12346862
Tstd3,18.201169205040905,3315.240994322428
Ttc38,4.1050101051356185,55005.199970458285
Ttll12,3.908120213076078,35874.69477491886
Tuba1c,62.657308143460135,161933.00190777602
Tuba4a,25.01836923087382,548059.3649484531
Tubal3,28.003386753313723,20738.236896342623
Tubb2a,41.99309026961041,12457.51907012953
Tubb2b,0.18711705116035013,1677.0290357645129
Tubb4b,155.20670002648095,2818384.1803675704
Tubb5,8.609472947001466,547825.0868585048
Tufm,30.150561123641882,4796844.344589045
Tvp23b,21.61121537807796,11283.566872778962
Twf1,52.69953738856162,779186.0183894025
Txndc12,7.476074472160815,190519.32526316762
Txndc15,19.81266693758135,24397.71558173609
Txndc17,254.70306928550102,1887279.0936703898
Txnl1,38.98222050472834,1044987.2299255966
Txnrd1,97.21101994964341,557878.9831264757
Txnrd2,12.453106043975678,36081.76347445857
Tymp,1.068522429312408,30443.971025565494
U2af1,17.736810294446588,210313.27463613858
U2af2,20.639815747774293,162336.78414982997
U2surp,19.97776626177083,5057.0850642177475
Uaca,16.58913068408835,3188.079702735804
Uap1l1,50.89708961102266,136668.58078173044
Uba1,43.752822762105616,1323341.3319865542
Uba2,8.123060094567942,160477.68995634626
Uba3,20.571605195419142,18564.681841373542
Uba5,17.481596813415354,57266.82231127115
Ubac2,16.316375816409053,69872.18312935985
Ubap2l,21.364891582081025,64688.870532356115
Ubb,1076.5812025377934,9699871.226861764
Ube2d3,203.72350807216287,656220.3089721511
Ube2j1,17.87164585744216,53877.27999186545
Ube2k,35.877521059243485,404424.6415725926
Ube2l3,67.14108042676547,390269.31469373935
Ube2m,55.98005941118411,283390.9121256468
Ube2n,43.58352099155557,1112754.1373919437
Ube2v1,1.8286235191832028,671276.1645308568
Ube3a,43.12136692735726,29279.149775639933
Ube4a,18.297377502542393,670.6232132641925
Ubfd1,24.198631991298978,25173.341717517964
Ubqln1,47.45543211849748,78015.67277875765
Ubr2,2.27128028951647,6460.275202207321
Ubr4,22.30594589165537,16376.119237644069
Ubtf,17.218570659274665,36481.72352859264
Ubxn1,60.36749649278543,181517.23731235918
Ubxn4,25.16153390926098,164914.57149327025
Uchl3,7.754882396405518,96191.40561562827
Uchl5,10.461102341705958,104136.18570796476
Uckl1,9.756692719829772,9121.247164048911
Ufl1,9.537530683741107,33089.36848774738
Ufm1,52.739645203084905,145030.87659592557
Ufsp2,16.884787956236536,32206.66326457086
Ugdh,155.75756164986163,1960069.3902406457
Uggt1,10.34854713955837,399863.09062595404
Ugp2,41.60089237528655,287549.0625665007
Ugt2a3,33.89105884048303,232704.9646086682
Unc45a,9.243776670303834,2481.5789191948197
Unc5cl,25.03345257137413,316.6458515379456
Upf1,22.04665078193358,50660.41805420761
Upp1,76.29383513390606,845939.3886925069
Upp2,3.6284689997543134,5795.364549276746
Uprt,2.218823509215864,47721.29926844905
Uqcr10,638.8184109101719,1679219.1971901364
Uqcrb,330.427396399404,8544525.067454623
Uqcrc1,223.30990207774266,7346951.442231278
Uqcrc2,93.64939172810647,5047354.09118362
Uqcrfs1,214.77543560095265,6681635.456265189
Uqcrh,759.5704775323687,1391719.2060481762
Uqcrq,887.8175340480851,2415023.0450896113
Urb1,0.11472870290123659,5593.9317327531
Use1,59.41013788429245,21310.672677666294
Ush1c,63.89593576561182,334553.70938804356
Usmg5,559.4982876072697,3993525.537110949
Uso1,39.17688881242753,645506.2867343565
Usp10,9.605604593441763,41255.83477399863
Usp14,10.826547186778518,319256.2116260974
Usp15,8.859482442750222,8601.823463292889
Usp19,10.72340785039934,441.7289073331323
Usp39,5.023486422423011,4949.181323263017
Usp4,18.704078690819873,3737.7783708469674
Usp47,25.588816402840717,15220.423112494667
Usp5,9.72922876358316,223590.74265923738
Usp7,19.001617310161997,13344.925202730223
Usp9x,42.411087757870355,24833.68595003242
Vac14,5.372116917153931,15438.671715493178
Vamp2,8.366613300973555,2118095.2047286537
Vamp8,254.1308944512857,373818.7242794459
Vapa,162.29179421514337,1465978.0261046651
Vapb,45.209280687036255,1362573.1376737372
Vars,2.4017493741007603,521833.9091939781
Vars2,1.6829852739904323,1726.8647321564624
Vasp,69.87578473548514,764664.5458952836
Vat1,65.33067450799042,1162085.1307423157
Vbp1,13.946978797127558,16531.9911206312
Vcl,14.874421794085295,269032.19505838427
Vcp,77.06130092809472,3111071.64330218
Vcpip1,17.51308640225358,8040.7471654546825
Vdac1,101.9284733879755,4520366.952259511
Vdac2,344.78082988024306,10987106.431114504
Vdac3,46.970790751346364,698488.6150400053
Vil1,592.4609801238156,17545913.857157294
Vimp,53.19941212923902,253605.84203061767
Vipas39,12.999906124223026,3154.449576332037
Vipr1,44.566205966083224,3575.99868783728
Vmp1,158.1113981444953,154989.22383605372
Vnn1,60.40475641875472,168625.13109218146
Vps26a,16.185031792778734,234739.38935050854
Vps29,34.057881566348236,194637.47268109463
Vps35,34.45147510257299,321645.797514858
Vps36,25.740756948104522,17864.742983631422
Vps4b,65.37887467179125,92892.54133604797
Vps51,6.528493878119645,6874.186194374614
Vps52,9.255468594898419,1495.05166287129
Vrk1,1.0566518649891183,14632.727137230255
Vrk3,15.791601375624815,69480.24572060017
Vsig10,13.780401054195252,27862.00461840967
Vti1a,4.969032650811083,65961.63499802811
Vti1b,40.41751586050353,447259.985134499
Vwa5a,11.29126033356399,91670.10733584176
Vwa8,9.426340690831953,82991.53653568363
Wars2,1.3398983930551613,20484.586723591186
Wasf2,49.28630826335675,213501.80575034965
Wbp11,17.795308871227487,18804.660526006875
Wdfy1,30.140039030592664,11938.362866126685
Wdr1,69.65169352105612,1177786.6930994608
Wdr81,3.6745346166094652,2376.408585196757
Wfs1,6.418416503350418,8784.881894530923
Wtap,37.183803533333595,25524.43222172374
Wwp2,21.88913497290515,4070.4052416557865
Xdh,226.50641899618776,1034777.9532081786
Xpnpep1,111.88428245345118,2008110.246217588
Xpnpep2,33.35354285257561,135002.40099761236
Xpo1,11.406574560891164,51308.20226838527
Xpo7,14.30403213985047,23128.802968110278
Xrn2,14.042017567410305,26671.256762452354
Yars,4.002493421030592,96357.78049791144
Yars2,0.9868034267398028,2924.350409929923
Ybx1,352.37313825479094,4825026.446551535
Ybx3,17.337359079349486,261705.5183878761
Yeats2,0.798165351109171,213598.138234496
Yes1,26.58062295929069,72798.12737611732
Yif1a,75.45360910432284,205772.63916464467
Yipf3,32.072696606431684,120417.9222243246
Yipf5,45.14080750080398,56404.98740781288
Ykt6,45.46091193936807,397209.64985017735
Yme1l1,26.22990204497466,100781.56183864299
Ythdf3,26.282276048433346,11545.86900326382
Ywhab,85.62119389437892,1524244.1621935775
Ywhae,107.36633155125173,4623086.688522677
Ywhag,15.096699830484326,709874.1238555466
Ywhah,92.00467187525334,1937242.5248796686
Ywhaq,74.24398350517905,1661854.0728881408
Ywhaz,141.06342112229254,9978108.043810368
Zadh2,6.1822718242966515,191527.392960034
Zbp1,30.548928935955033,156196.26026397702
Zc3h11a,8.317216829210993,16470.34599454118
Zc3h15,47.203855644958104,45000.84267327299
Zc3hav1,39.20505880644345,55997.591148031024
Zcchc6,47.22099258152195,15501.360430647464
Zcchc8,6.2453970787529585,4593.323161413308
Zdhhc13,5.2633274526604605,54455.672625514715
Zfand6,128.1283523941164,154696.4783726233
Zfyve1,3.1760856461688114,1390.2787278103071
Zmpste24,10.842071192231403,122804.38038051366
Znhit6,0.3895995536021159,7317.825741235462
Zw10,4.591681026546893,15574.34225934576
Zyx,37.69908267910038,109074.27763328888
Zzef1,83.53165563917726,52646.438058113454
