gene,"mRNA (scaled to molecules/cell), V1","mRNA (scaled to molecules/cell), V2","mRNA (scaled to molecules/cell), V3","mRNA (scaled to molecules/cell), V4","mRNA (scaled to molecules/cell), V5","mRNA (scaled to molecules/cell), V6","protein (scaled to molecules/cell), V1","protein (scaled to molecules/cell), V2","protein (scaled to molecules/cell), V3","protein (scaled to molecules/cell), V4","protein (scaled to molecules/cell), V5","protein (scaled to molecules/cell), V6","protein SEM (scaled to molecules/cell), V1","protein SEM (scaled to molecules/cell), V2","protein SEM (scaled to molecules/cell), V3","protein SEM (scaled to molecules/cell), V4","protein SEM (scaled to molecules/cell), V5","protein SEM (scaled to molecules/cell), V6","mRNA (mean-normalized), V1","mRNA (mean-normalized), V2","mRNA (mean-normalized), V3","mRNA (mean-normalized), V4","mRNA (mean-normalized), V5","mRNA (mean-normalized), V6","protein (mean-normalized), V1","protein (mean-normalized), V2","protein (mean-normalized), V3","protein (mean-normalized), V4","protein (mean-normalized), V5","protein (mean-normalized), V6","protein SEM (mean-normalized), V1","protein SEM (mean-normalized), V2","protein SEM (mean-normalized), V3","protein SEM (mean-normalized), V4","protein SEM (mean-normalized), V5","protein SEM (mean-normalized), V6","protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6",beta MAP (proteins/(mRNA*hour)),delta MAP (1/hour),half life MAP (hours),beta HDI68 lower bound (proteins/(mRNA*hour)),beta HDI68 upper bound (proteins/(mRNA*hour)),delta HDI68 lower bound (1/hour),delta HDI68 upper bound (1/hour),filter1_pval>0.05,filter2_confidence_intervals<4fold,filter_passed_both
Eps15,26.158144261481944,25.807811972265657,17.502875939668062,12.806591461350534,4.067654011952933,7.674872187830639,14701.863606571054,24473.89006694488,22159.202344564663,33828.54957685259,31445.951202808512,32653.868877618843,8674.684146990057,7023.551307855041,4633.412168130044,4704.543807817481,3714.5371996819786,6847.338714201282,1.6693500107701347,1.6469926445544627,1.116991551324134,0.8172859427728784,0.2595879203350687,0.4897919302433207,0.5538700216472585,0.9220160371446222,0.8348137495157012,1.2744383969153608,1.1846776802931027,1.2301841144839545,0.3268053373947135,0.26460145591226897,0.17455665258082229,0.1772364273269216,0.13993945626579304,0.25796291839938484,0.4068176204103528,0.8697235012331231,1.1288909090633068,1.231849494815323,1.2103566083568642,1.15236186612103,10413.459857509772,22262.631490957658,28896.6346963552,31532.10338287158,30981.942084225248,29497.429393722035,24.02117128007421,0.0069587291521503,99.60829993588091,16.035855528956407,31.00519802303732,0.003297268803122537,0.01741680623126005,True,True,True
Eps15l1,4.818605521851937,5.060355288679541,0.0,1.9073646857330582,2.44059240717176,1.1807495673585595,0.0,7435.145548496174,3009.9618610449243,3409.2598716166526,6428.272429856101,6375.953911759302,984.441176496264,4495.139216349109,3009.9618610449243,3409.2598716166526,3902.1936213531108,3684.0678675304134,1.8764445160770413,1.970585865097913,0.0,0.7427592876138288,0.9504069626883715,0.4598033685228463,0.0,1.6734143564448247,0.6774465083124998,0.7673157676339579,1.4467992995019971,1.4350240681067208,0.221566341516674,1.0117126086897086,0.6774465083124998,0.7673157676339579,0.8782594483198066,0.8291662912892656,0.0008582521071117296,1.0925854002271298,1.2825905155502113,1.139269334762852,1.2412153876306538,1.243481109722041,3.5843510472242315,4563.00612726162,5356.531745716744,4757.974025685759,5183.735219080083,5193.197640766774,47.40067345971635,0.015140811910604169,45.78005358315599,20.38998536408841,74.01555003772842,0.005734099567875449,0.10855565948488602,True,True,True
Eps8,113.92560198092792,116.89420716849743,133.77198039603448,112.80699712764086,119.58902795141623,185.96805685897317,40997.802340682494,241829.459880012,361389.498921136,493923.4946750348,486854.859810176,540072.8928158653,17752.745502950536,72413.4800997164,67969.0491586397,77255.59390746911,81549.595505767,50200.416048407664,0.8730423217727686,0.8957915363506845,1.0251304212783232,0.8644701539608003,0.9164426678976988,1.4251228987397253,0.11361620655094617,0.6701760654269695,1.0015098763970285,1.368798096176921,1.3492089613212197,1.4966907941269147,0.04919774926345556,0.200677705690535,0.18836096296353008,0.21409653721602165,0.2259963987858744,0.13911918476273064,0.1180190426112346,0.686350463434964,1.0397476473296559,1.240519020355945,1.3429423011628079,1.5724215251053908,41954.267463225915,243988.85365740478,369617.0543767466,440988.7220037317,477398.894653473,558975.837878262,99.9241664489393,0.019672610863023646,35.234122475465355,68.37549998545059,124.84589702586771,0.010541156943494412,0.04844446856117465,True,True,True
Eps8l2,102.5674603937055,138.65373490981943,123.77033700193844,146.32211946266457,139.52053260998562,129.88245240944156,159829.63960167492,463190.6105692068,407727.2597041495,692303.221677101,569923.4075698697,872973.3867784732,48516.92574868589,127166.81626297091,149108.89463477492,149182.77875600272,142631.85552269578,216648.1384121365,0.788256242232089,1.0655881663826965,0.9512055808972203,1.1245215938889825,1.072249720595755,0.9981786960032557,0.30290389520505157,0.8778236659575661,0.772711340984431,1.3120303782928797,1.0801001650987931,1.6544305544612798,0.09194768773349103,0.24100238280506844,0.28258629067270713,0.28272631343800575,0.27031121840617567,0.41058445215484046,0.3230314946558705,0.7227627462121503,0.9907385929307586,1.1838018713425642,1.3442176762799185,1.4354476185787384,165799.74422804095,370966.5479744986,508508.32820422546,607600.3446486435,689935.6582906853,736760.5077227727,104.8840688846527,0.01507727312871127,45.97298030238655,61.39034347687581,140.54260903956128,0.006347590479346808,0.06460162390281503,True,True,True
Eps8l3,105.32094926333515,101.71314130245878,133.77198039603448,100.27288633568077,162.29939507692202,389.0569824446455,77848.14539624995,657506.5653839868,824245.4480667122,1200690.3622697354,1228181.9311716317,1486013.1567072312,34810.27032006976,163565.69118272787,165499.8526365875,159668.07182369914,248561.44496643054,249955.8960959956,0.6367424389370543,0.6149305918516172,0.8087498038575265,0.6062231934978056,0.9812189633887407,2.352135008467256,0.08532105219346822,0.7206228446050756,0.9033675566292454,1.3159486914680596,1.3460792690588264,1.6286605860453254,0.03815182591351085,0.17926691513879647,0.1813867432928953,0.17499515011383313,0.2724216988255483,0.27395000803575836,0.09311740440916122,0.5886837310982402,0.9158577195338552,1.0988263899810011,1.2847807785324228,2.0187339764453194,85115.43738414775,538095.682233483,837154.244949109,1004399.6542420323,1174374.2064268098,1845255.744161168,251.7076077670292,0.020765595908382624,33.379594961690294,163.95640260307437,291.9601934542738,0.010039466613929916,0.05336532812314117,True,True,True
Ept1,60.2325690231492,51.615623944531315,62.510271213100225,62.39807329041004,80.94631483786338,134.6054506788758,149777.63420046685,0.0,54614.309749435306,184784.94810366444,205798.95598046095,271331.8635676996,62180.14470078468,26534.657464758522,54614.309749435306,68558.66643663525,72531.06253014498,54056.25728523423,0.7990023878658253,0.6846961278874694,0.8292167638775583,0.8277284260962394,1.0737761960565664,1.785580098216342,1.0373517321475145,0.0,0.37825573304749804,1.2798104804724404,1.4253523538417316,1.8792297004908158,0.43065629361063196,0.18377759156061255,0.37825573304749804,0.47483358754738275,0.5023461864101941,0.3743906920922286,0.00506142543368225,0.4734331818974584,0.827623503477866,1.154576516623241,1.497992604555156,2.041312768012596,581.9724790253399,54436.26230037544,95161.75005036897,132755.43943256914,172242.0849733533,234714.0874901901,45.60547495897557,0.00673333224913765,102.94266715395159,32.16942331584077,54.652943038091394,0.00320163111777423,0.028000984572082308,False,True,False
Erap1,17.209305435185485,9.614675048491131,1.2502054242620044,3.5422487020756788,2.0338270059764665,1.1807495673585595,372267.5559591214,640108.0533567608,844297.4242266754,889681.7334069335,794270.8619800565,780737.1737654249,30340.597861980954,42320.93340243185,67598.79320583784,85298.81951124876,87485.88833987844,64299.821908250124,2.964479901762757,1.6562266879729315,0.21536074580452974,0.6101887797795009,0.35034762475378045,0.2033962599265003,0.5168752168556096,0.8887585920222631,1.1722655043452563,1.2352793885096982,1.1028060798108197,1.0840152184563532,0.042126429898076634,0.05876053736016636,0.09385760412943883,0.1184332212857292,0.12146985893244434,0.08927714451767421,0.5210883700579906,0.9981878515835444,1.1134736933815923,1.1191617067320323,1.1346833703444132,1.1134050079004272,365883.379366759,700879.8610101155,781828.0759655121,785821.9274235872,796720.4986875361,781779.8482993307,1210.338317006928,0.003289034870993673,210.74485608920705,1025.4231838444912,1343.599851056426,0.0019323838280926845,0.006243954238490382,True,True,True
Erbb2,45.43256634888969,27.325918558869535,42.50698442490815,22.070934220625386,23.59239326932701,12.98824524094416,1721.0209641585552,1763.7209915831086,6646.61957530805,4266.426191117871,6703.403083847393,5557.931471192453,1490.447875406898,1763.7209915831086,3868.043241177467,2521.3161755868737,3890.598779776409,3577.0953072362813,1.5673875018740764,0.9427225153317296,1.4664572460715788,0.7614297239217813,0.8139188542789624,0.4480841585218714,0.3873393008808767,0.3969495259244207,1.4959126199718884,0.9602175525708531,1.508692525015024,1.2508884756369372,0.3354456744469437,0.3969495259244207,0.8705560222778606,0.5674566812897301,0.8756324546594833,0.8050742113804473,0.1865001599508067,0.8387236570479474,1.1798716702246397,1.3303832955713002,1.2868936503945534,1.1776275668107532,771.1775600652006,3468.119617601434,4878.765552125494,5501.130637640174,5321.301095057737,4869.486191744724,4.312750071942951,0.01891774657913203,36.64005000069875,2.130533479450252,6.868102867813983,0.007565268706855343,0.16351166894995767,True,True,True
Erbb2ip,101.19071595889065,87.0381109652881,75.01232545572026,64.57791864553354,59.794513975708114,77.33909666198565,3862.456149796255,26371.01623585654,13704.546505238915,35596.20417500026,23792.23661151711,39571.67708103047,3344.985146727009,6564.273304726521,6685.072393693112,3903.050991222674,6481.891101137875,4565.062932233171,1.305819537552942,1.1231866948776963,0.9679994771175771,0.8333482678005809,0.7716206358267385,0.9980253868244647,0.1621766205248217,1.1072649441371698,0.5754258305721202,1.4946116856025955,0.9989872709846348,1.6615336481786578,0.1404490732744052,0.2756203875137862,0.28069249377241967,0.1638811147476558,0.27216132756559774,0.19167763985405042,0.14158007852656987,0.7794487770552403,1.097089635281706,1.2512114945460988,1.3201492544811295,1.4105207601092558,3642.027235040377,20050.657577657417,28221.69879095413,32186.352680100248,33959.717985579584,36284.44818911222,9.275044211380024,0.013587374948138749,51.01406145083935,5.973684925369264,10.737159212855712,0.0066982008382744825,0.03545202954824417,True,True,True
Erbb3,97.06048265444612,82.48379120547655,108.76787191079437,88.01125621311111,63.04863718527047,67.3027253394379,5002.399781408409,8252.493133333715,18346.15612733557,17808.08435419286,22534.49378774216,24153.013341517333,2344.884054285936,1322.1537601951434,6389.035932030542,2619.072232492967,5572.647261873802,5346.876938142055,1.1493820823927476,0.9767661267142527,1.288020002531172,1.042221903020729,0.7466166653840707,0.796993219957028,0.31233556682427943,0.515262120811056,1.1454816335100624,1.1118859675096617,1.4069894846171282,1.508045226727812,0.14640786867026653,0.08255150770919319,0.39891317097603407,0.1635273960569198,0.3479401921689435,0.333843737443967,0.18287950414003676,0.6440970628536381,0.9950463609979447,1.280331162557748,1.414514572050294,1.4831313374003394,2652.564270648363,9342.26535548157,14432.587387161382,18570.48285628451,20516.737683513038,21511.985242778188,3.8071810688642103,0.008598260350734925,80.61481651933224,2.8628281547117505,4.475968561420184,0.003844673436683531,0.023987780427193264,True,True,True
Ergic3,162.8000294168547,115.37610058189355,86.26417427407829,57.49342124138218,38.642713113552865,23.02461656349191,27881.406158456943,68270.97490821613,64659.15692316669,64935.432834767664,80476.98199763057,67357.93878116061,12354.683022075847,20347.160102679984,37016.54187537076,28285.69403989603,25352.099026075586,20076.97046802277,2.019847074392394,1.4314621443859115,1.0702727797807974,0.713316324985827,0.47943708185174067,0.28566459460332877,0.4477958935127887,1.096482079715371,1.0384736258867178,1.042910820265951,1.292519532767928,1.0818180478512438,0.19842529790269073,0.3267903593830651,0.5945128932748411,0.4542890542980275,0.4071733603135642,0.32245091508884244,0.4039959060823016,1.0341875825104108,1.231427015154554,1.2312600803262657,1.1258547352811683,0.9732746806452994,26341.090750957643,67430.45796823148,80290.74124518217,80279.85686394159,73407.28286586923,63458.85268269126,17.59767574010711,0.014961557545013382,46.328544235754926,9.328877223816622,23.27039968161787,0.006870574576235564,0.039552138097000165,True,True,True
Erh,138.0186295901876,25.807811972265657,20.00328678819207,13.079072130740972,5.694715616734108,6.49412262047208,440225.982949585,304463.0056488535,740357.9671590384,623055.8102000728,527488.899306571,470149.47178975405,82497.76539550067,88724.5738759663,356814.83112630364,202460.5654261295,196643.63479873908,38177.78222917454,3.960407121840405,0.7405481610530752,0.5739888860757401,0.3753004255110609,0.1634083192416581,0.18634708627806149,0.8504752267290109,0.5881939135552082,1.4303020138916276,1.2036852706747623,1.019058980183294,0.908284594966097,0.15937792962440886,0.17140753841473919,0.6893327203659615,0.39113478520914624,0.37989702191073743,0.07375588732818258,0.8129383672036233,1.064084163411816,1.0712956158064673,1.055741117748218,1.0196657665901374,0.9762749692397376,377092.0727681422,493589.3285009759,496934.4548240478,489719.2978696164,472985.2753497619,452857.8876263746,76.1436592231152,0.003204886693879993,216.27821722483029,33.432934300923364,119.62919234781168,0.0017470254539969866,0.006808396994607757,True,True,True
Erlin1,27.19070258759307,21.759527741322024,18.753081363930065,13.351552800131405,8.135308023905866,5.9037478367928,87350.00452752941,154186.1033362235,226066.11278549852,205296.6384962031,196480.36397578032,219352.8755519684,26391.869043176026,33833.81673055871,47367.48966268961,27712.636296913042,35804.147214700584,28365.757436304266,1.715611417836063,1.372928636892467,1.1832353505365996,0.8424231170914421,0.513301459881906,0.37250001776152214,0.4813856666886899,0.8497192478707531,1.2458498085672138,1.1313892852781158,1.0828028174160944,1.2088531741791326,0.1454455273726501,0.18645808333449915,0.26104212259607984,0.15272427255898152,0.19731656993488342,0.15632362160097535,0.478593361302926,0.8933744921838771,1.106258208176116,1.2013316035339994,1.193306301425176,1.127136033377906,85913.60432644308,160372.10049857287,198587.43907641762,215654.32451860546,214213.68056963687,202335.27462662265,171.1909803850264,0.008358879426311258,82.92345722539372,110.53950129556351,213.8106662570808,0.0036895058334033884,0.018923238710485308,True,True,True
Erlin2,53.004660740371285,39.47077125170043,27.504519333764094,27.248066939043692,15.050319844225852,8.265246971509917,700440.5388130071,1187362.0928712136,1517346.8436672394,1319569.0154196664,1286540.224858644,1387797.6817209146,31052.41306946391,210090.06756064802,121947.87132072725,134267.7249192406,147577.71143758608,143719.2279946207,1.8647899555524015,1.3886457669941472,0.9676536113895865,0.958631200094579,0.529494668607264,0.29078479736202223,0.5679971887202867,0.9628487978248376,1.2304381225237389,1.070057270458557,1.0432737547338906,1.1253848657386887,0.02518084312527952,0.1703650219256659,0.09888926217488385,0.10887960656765637,0.1196728638184955,0.11654396475157101,0.5696989051677539,0.9764173867694133,1.1170802437483238,1.1624621891753657,1.138789631148687,1.0355516439904575,702146.8685445448,1203422.3767916707,1376787.6117471224,1432720.2993142046,1403544.1637483886,1276304.6188932904,665.1414669972655,0.010331418216553563,67.09119368039394,478.51145866375936,804.0641619959076,0.006081760184168884,0.020283138328886476,True,True,True
Ermp1,29.25581923981532,16.193136923774528,13.752259666882047,10.081784767446162,2.44059240717176,2.361499134717119,24628.955413366515,19329.299389506883,35835.473950704036,12776.67369903164,3477.038543359313,7808.484810734576,10744.004737062258,11233.78658958277,29949.228856109785,7456.384523066891,3477.038543359313,7808.484810734576,2.36936892927983,1.3114490208002643,1.1137673669296364,0.8165031163155493,0.19765858447468104,0.19125298220003856,1.422872419964135,1.1166988829592246,2.0702992345800943,0.7381383546363045,0.20087665771700633,0.45111445014323537,0.6207063094536776,0.649002153839029,1.730237073531157,0.43077279212423997,0.20087665771700633,0.45111445014323537,1.9243464539555368,1.5182486692271782,1.057956421135832,0.7582741522828251,0.4745210535075119,0.2666532498911157,25413.18971341632,20050.20529640222,13971.521179872263,10013.8750208587,6266.591720533918,3521.460292793257,26.89983382483791,0.043203167209659436,16.043897365121193,8.892270469551194,78.09823544811672,0.02415237220204413,0.18186365303635108,True,True,True
Ero1l,33.73023865296356,28.337989616605434,16.252670515406056,14.168994808302715,9.76236962868704,12.397870457264876,188429.78550681632,189519.45794630886,218912.27876107773,251664.35440300856,272598.18693619693,182284.7621768697,58608.295317406155,64379.283380787725,88308.61586285029,65163.36665208835,48511.21864237708,67954.42739673062,1.7652088612823424,1.48301560794809,0.8505530692643457,0.741507803974045,0.5108953290538876,0.6488193284772894,0.8674014558766345,0.8724175601931693,1.007721941602282,1.1584900275414596,1.254855030386025,0.8391139844004291,0.2697923820696959,0.29635805179415026,0.40651228127156086,0.2999674332368207,0.22331236839000407,0.31281556203360933,0.7539219352758905,1.0226938191828234,1.1030252347577056,1.0881983396106183,1.0405146220926316,0.9916460490803308,169381.16680654974,229765.26384743425,247813.05933479613,244481.9494643651,233769.00514883074,222789.86323811614,133.8658534538312,0.008616681994663119,80.44246973362335,53.7306126443235,214.96612998200325,0.0035593271933007423,0.02383697825448452,True,True,True
Ero1lb,10.325583261111289,10.120710577359082,8.751437969834031,7.901939412322669,1.6270616047811732,0.5903747836792798,3721.047140678057,8470.922775549341,20649.527578284808,22320.78241467563,29095.36038620269,27383.60284110663,3222.521352506628,4950.437888935158,13119.87544666873,9667.911355497698,9929.152254630937,9897.076753982801,1.5757389933828236,1.5444743308157043,1.335516038999462,1.2058780352138,0.24829826562396015,0.09009433596424941,0.19998239196218295,0.4552577096544389,1.1097795222346913,1.1995987390100264,1.5636888072249164,1.4716928299137433,0.17318983174882643,0.26605425109155495,0.7051090660444097,0.5195881602828792,0.5336281812532927,0.5319043290416731,0.1367031336981203,0.7335223274847829,1.117382428044946,1.3665111292845604,1.397050150694836,1.2488308307927536,2423.897505024429,13006.160805328524,19812.424238037238,24229.75119338106,24771.241763492784,22143.14956115569,51.30595635198289,0.00809161512281252,85.66240114483078,33.645657845494014,63.24565154373328,0.003728222372275786,0.02711337371488052,True,True,True
